transaction_amount,transaction_hour,merchant_category,device_type,device_age_days,region,account_age_days,transactions_last_24h,average_transaction_amount,distance_from_home,international_transaction,failed_transactions_last_24h,is_fraud
59.99,10,entertainment,mobile_ios,383.87,north_america,420.75,2,67.57,13.22,1,0,0
180.7,12,food,tablet,583.73,middle_east,585.2,0,30.65,1.56,0,0,0
63.22,12,utilities,mobile_ios,388.65,europe,1880.86,3,57.12,14.67,0,0,0
16.24,17,food,mobile_android,702.37,north_america,1267.83,3,50.14,0.86,0,0,0
23.74,11,electronics,desktop_mac,864.44,north_america,548.41,3,51.37,9.52,0,0,0
40.3,0,food,mobile_ios,654.46,north_america,1781.34,4,56.72,3.25,0,1,0
57.72,10,online,mobile_ios,426.97,north_america,1345.11,5,51.37,0.47,0,0,0
72.28,6,food,desktop_mac,306.84,north_america,1107.5,4,62.59,22.95,0,0,0
55.15,7,retail,desktop_windows,595.51,europe,658.34,3,58.12,4.42,0,0,0
127.21,7,food,mobile_android,546.34,north_america,1874.05,2,41.45,12.18,0,0,0
111.75,7,electronics,desktop_windows,469.77,north_america,870.64,1,69.0,7.95,0,0,0
52.61,14,online,desktop_windows,740.74,latin_america,1922.42,5,54.85,18.14,0,0,0
8.65,0,retail,mobile_ios,728.97,north_america,1997.48,1,58.19,49.27,0,1,0
46.76,14,retail,tablet,867.99,north_america,1492.99,8,40.68,4.69,0,2,0
49.64,10,online,mobile_ios,751.24,europe,971.42,0,51.88,7.23,0,0,0
25.41,10,food,mobile_ios,411.0,north_america,1441.09,1,49.45,7.87,0,0,0
6.57,6,food,mobile_ios,433.73,north_america,157.41,2,40.17,2.69,0,0,0
42.37,8,travel,desktop_mac,307.06,latin_america,838.57,3,62.21,1.16,1,1,0
265.0,9,retail,desktop_mac,111.29,latin_america,643.15,1,57.24,17.88,0,1,0
75.08,16,electronics,mobile_ios,741.9,asia_pacific,761.59,2,53.45,27.22,0,0,0
30.53,21,online,mobile_android,589.71,asia_pacific,1848.93,5,86.29,3.45,0,2,0
37.44,1,entertainment,mobile_ios,724.68,asia_pacific,1370.19,3,51.44,6.47,0,0,0
86.82,7,food,desktop_mac,608.82,asia_pacific,1768.65,7,43.1,9.01,0,0,0
17.94,6,electronics,mobile_android,30.4,north_america,950.01,2,78.87,6.3,0,0,0
133.44,16,online,mobile_ios,311.29,europe,1269.61,6,38.86,9.11,0,0,0
47.2,9,food,mobile_ios,577.87,latin_america,206.19,1,68.32,10.06,0,0,0
52.41,11,electronics,desktop_windows,93.92,asia_pacific,1534.39,2,44.07,4.38,0,0,0
28.98,13,electronics,mobile_ios,584.2,europe,1910.09,3,70.87,4.79,0,0,0
21.3,17,retail,mobile_android,592.15,north_america,1613.34,4,41.81,6.96,0,0,0
347.08,7,retail,mobile_ios,114.33,asia_pacific,1797.31,2,44.22,1.16,1,0,0
164.48,13,retail,mobile_android,835.34,europe,185.45,4,61.78,18.78,0,2,0
21.53,15,food,mobile_ios,951.7,north_america,1974.61,4,56.26,11.3,0,0,0
3.1,19,retail,mobile_ios,563.13,north_america,784.52,4,61.52,6.79,0,0,0
34.42,12,travel,tablet,60.04,north_america,275.53,4,39.73,3.48,0,0,0
56.95,11,online,mobile_ios,467.46,europe,1123.35,4,54.26,3.46,0,0,0
169.31,19,electronics,mobile_ios,807.59,north_america,436.22,5,50.88,11.34,0,0,0
27.61,6,electronics,mobile_ios,506.77,north_america,591.54,2,56.99,19.94,0,0,0
5.65,9,electronics,mobile_android,412.93,latin_america,379.6,6,47.56,33.91,0,0,0
106.45,13,retail,desktop_windows,296.03,asia_pacific,498.41,6,50.08,16.32,0,0,0
48.94,11,luxury,mobile_ios,287.99,north_america,1858.9,0,66.34,15.53,0,0,0
126.9,9,retail,mobile_android,428.19,latin_america,1727.48,2,32.89,3.24,0,0,0
73.85,14,retail,mobile_android,764.74,europe,1797.7,2,56.87,19.17,0,0,0
6.36,8,retail,mobile_ios,603.03,north_america,1599.91,1,73.4,7.66,0,0,0
162.4,11,food,mobile_android,806.35,europe,1384.95,2,74.12,29.23,0,2,0
8.66,8,online,tablet,186.79,north_america,300.44,7,58.61,6.41,0,0,0
120.31,17,food,mobile_android,658.4,north_america,83.84,2,56.34,2.59,0,0,0
646.72,15,travel,desktop_mac,11.06,africa,82.32,7,62.67,146.4,0,0,1
75.08,9,online,mobile_ios,41.52,north_america,1062.59,2,49.61,8.4,0,0,0
56.91,16,food,mobile_android,195.56,europe,1203.64,2,36.27,13.83,0,0,0
8.42,16,entertainment,desktop_mac,309.57,north_america,569.17,3,32.82,8.19,0,0,0
5.69,15,electronics,mobile_ios,100.18,asia_pacific,421.93,4,62.63,7.49,0,0,0
109.22,14,retail,desktop_mac,382.81,europe,1749.53,3,48.44,1.17,0,0,0
199.82,9,electronics,mobile_ios,80.48,asia_pacific,930.97,1,68.91,0.89,0,1,0
257.13,10,retail,tablet,458.04,north_america,1802.55,1,87.99,1.64,0,0,0
14.07,17,food,mobile_ios,105.89,middle_east,1441.64,2,74.41,7.76,0,0,0
50.92,0,retail,mobile_ios,487.04,north_america,362.01,1,56.2,8.7,0,0,0
37.02,9,food,desktop_windows,560.71,europe,1856.86,7,44.53,16.1,0,0,0
34.47,11,entertainment,mobile_ios,597.7,europe,752.18,1,33.36,10.36,0,0,0
142.32,17,online,unknown,29.6,middle_east,56.25,5,52.84,53.49,0,0,1
102.76,9,food,mobile_ios,197.64,north_america,1111.67,3,37.91,15.27,0,0,0
34.76,7,online,mobile_android,875.94,north_america,1299.15,2,54.0,6.68,0,0,0
23.64,16,food,tablet,904.22,north_america,1629.66,1,69.81,12.18,0,0,0
6.27,18,food,mobile_ios,535.04,asia_pacific,663.71,7,45.18,0.55,0,0,0
74.63,13,travel,mobile_ios,32.28,europe,1094.41,2,36.92,13.83,0,0,0
81.24,19,utilities,mobile_android,704.49,latin_america,1104.21,3,77.1,15.91,0,2,0
64.28,10,food,mobile_android,388.9,asia_pacific,804.01,2,49.87,7.93,0,0,0
87.54,13,retail,mobile_ios,233.6,north_america,1506.21,4,71.23,2.58,0,1,0
4.8,4,food,desktop_mac,947.88,europe,1216.13,3,38.6,3.36,0,0,0
29.74,15,electronics,desktop_windows,558.2,north_america,269.34,1,31.88,0.14,0,0,0
38.55,12,retail,mobile_android,693.19,asia_pacific,222.59,4,55.54,12.15,0,0,0
18.14,16,entertainment,mobile_android,865.4,north_america,1317.45,3,69.12,8.18,0,0,0
103.59,20,food,tablet,284.25,north_america,781.48,2,52.95,11.01,0,0,0
84.33,13,online,mobile_ios,601.65,north_america,311.04,1,42.0,20.41,0,0,0
77.91,11,retail,mobile_android,272.46,north_america,69.01,2,73.24,48.41,0,0,0
53.07,11,utilities,mobile_ios,759.83,middle_east,101.59,2,39.45,2.19,0,0,0
73.74,13,food,mobile_android,509.98,asia_pacific,1156.44,5,68.22,33.12,0,0,0
5.21,14,retail,mobile_android,141.1,north_america,478.9,5,44.89,6.58,0,0,0
13.39,11,online,desktop_mac,836.63,north_america,887.75,2,43.05,15.11,0,0,0
5.2,13,food,mobile_android,971.46,north_america,378.67,4,50.07,2.54,0,0,0
45.6,7,electronics,mobile_ios,697.39,north_america,1150.83,4,52.31,6.77,0,0,0
116.04,19,retail,mobile_ios,887.72,africa,1959.74,7,42.02,3.43,0,0,0
122.91,2,travel,desktop_windows,552.18,latin_america,428.14,4,27.77,17.83,0,0,0
192.61,4,electronics,mobile_android,31.85,europe,179.79,9,52.29,20.62,0,0,1
89.43,17,food,mobile_ios,284.63,asia_pacific,1153.13,3,39.85,17.21,0,1,0
179.42,7,retail,mobile_android,895.31,africa,414.81,2,31.53,0.6,0,0,0
65.35,3,retail,mobile_android,520.01,north_america,1800.58,0,52.45,1.37,1,0,0
161.07,18,travel,mobile_ios,620.73,europe,1562.33,6,50.37,3.75,0,0,0
29.32,22,retail,mobile_android,102.28,africa,742.54,4,29.03,8.13,0,0,0
107.54,10,electronics,mobile_ios,95.08,europe,472.49,1,62.17,51.14,0,0,0
7.21,7,entertainment,desktop_mac,224.6,north_america,1709.88,3,59.36,6.46,0,0,0
137.98,12,online,desktop_windows,187.77,europe,1400.39,1,40.22,9.21,0,0,0
29.16,7,entertainment,mobile_ios,581.27,asia_pacific,1406.89,3,73.76,10.78,0,0,0
123.76,15,retail,mobile_android,349.53,europe,1990.4,1,56.01,1.56,0,0,0
209.63,6,travel,mobile_android,408.36,europe,1922.1,5,48.03,3.58,0,0,0
72.45,9,online,mobile_ios,268.38,asia_pacific,1194.78,2,50.1,4.16,0,0,0
31.41,10,food,mobile_ios,275.8,north_america,1893.06,3,56.75,2.47,0,0,0
25.11,12,online,mobile_android,203.1,north_america,1780.26,2,41.73,39.17,0,0,0
3.03,18,luxury,mobile_ios,718.51,europe,1963.78,0,67.96,4.93,0,0,0
8.13,21,online,mobile_ios,957.24,north_america,997.71,5,61.56,8.5,0,0,0
72.37,12,travel,mobile_ios,927.51,north_america,1885.97,3,31.06,6.94,0,0,0
16.91,19,utilities,mobile_android,733.12,europe,519.93,2,66.8,19.16,0,0,0
8.03,15,electronics,mobile_ios,435.59,europe,432.26,1,53.44,58.96,0,0,0
35.81,12,online,desktop_windows,116.53,north_america,1146.09,3,75.95,3.13,0,0,0
58.76,11,electronics,mobile_android,892.46,africa,889.72,2,46.92,7.0,0,0,0
16.83,8,food,mobile_android,926.62,north_america,1675.74,5,42.49,9.68,0,0,0
30.52,13,electronics,mobile_ios,357.58,north_america,1186.68,3,80.45,3.67,0,0,0
24.14,13,online,mobile_ios,352.96,north_america,727.02,4,42.88,6.63,1,0,0
343.77,10,online,mobile_android,894.27,asia_pacific,1384.59,3,34.28,11.28,0,0,0
61.71,10,retail,mobile_ios,496.84,asia_pacific,1652.46,4,27.82,13.77,0,0,0
18.88,11,retail,desktop_windows,446.44,asia_pacific,457.35,2,68.55,6.71,0,0,0
143.88,5,food,mobile_ios,399.97,latin_america,1591.24,4,51.29,1.06,0,0,0
89.05,11,utilities,mobile_ios,689.64,europe,1408.23,3,93.12,3.33,0,0,0
123.86,5,retail,desktop_windows,428.72,north_america,1226.67,2,63.05,2.13,0,0,0
26.51,21,retail,desktop_windows,715.82,asia_pacific,464.54,0,75.29,8.11,0,0,0
106.87,20,retail,mobile_ios,291.05,middle_east,906.52,1,82.41,10.22,0,0,0
15.14,14,retail,desktop_windows,285.89,asia_pacific,566.47,1,46.02,0.63,0,0,0
78.52,0,online,mobile_android,815.49,north_america,906.71,2,74.99,16.39,0,0,0
28.5,9,online,desktop_windows,194.67,north_america,267.88,7,28.07,10.37,0,0,0
3.26,9,retail,mobile_ios,788.54,north_america,1527.28,2,68.5,13.22,0,0,0
284.77,10,retail,mobile_android,149.76,asia_pacific,222.77,2,72.68,42.9,0,0,0
69.93,14,entertainment,mobile_ios,571.08,north_america,280.3,2,54.1,2.85,1,0,0
23.8,10,online,mobile_ios,470.14,north_america,240.84,3,48.11,4.73,0,0,0
69.0,19,food,tablet,648.32,north_america,135.61,2,60.07,3.57,0,0,0
3.57,13,food,mobile_android,76.09,asia_pacific,1891.7,1,35.65,19.07,0,0,0
56.5,20,retail,mobile_ios,404.9,north_america,470.25,5,54.85,2.14,0,0,0
24.44,17,food,mobile_ios,131.35,europe,800.0,3,39.78,18.84,0,0,0
72.24,12,electronics,desktop_mac,945.0,north_america,651.57,1,40.77,0.04,0,0,0
74.88,2,retail,mobile_android,43.23,europe,102.99,3,49.97,18.11,0,0,0
6.23,11,retail,mobile_ios,525.08,north_america,511.23,4,64.25,8.76,0,0,0
18.63,15,food,mobile_ios,406.48,asia_pacific,1129.58,7,61.16,8.8,0,0,0
49.82,9,utilities,mobile_ios,908.16,europe,1271.12,2,41.14,6.33,0,0,0
2.19,19,entertainment,mobile_ios,243.46,north_america,1542.15,4,67.58,9.77,0,0,0
99.65,1,online,mobile_android,539.39,north_america,548.23,4,43.61,1.24,0,0,0
19.02,9,electronics,desktop_windows,149.87,europe,683.24,1,45.3,6.74,0,0,0
34.23,5,retail,mobile_android,189.46,europe,1071.27,4,57.35,5.51,0,0,0
43.33,3,online,mobile_ios,484.99,north_america,1520.57,4,66.62,9.19,0,0,0
15.38,20,entertainment,mobile_android,440.18,north_america,205.39,2,43.42,6.56,0,0,0
8.5,7,retail,mobile_ios,794.63,europe,206.03,2,41.51,11.84,0,0,0
21.69,8,electronics,mobile_android,725.88,europe,554.23,4,51.01,27.09,0,0,0
48.64,9,retail,mobile_ios,416.55,asia_pacific,583.48,0,65.05,2.53,0,0,0
1.38,20,food,mobile_ios,513.19,europe,1286.06,3,71.1,3.03,0,0,0
11.91,11,electronics,mobile_ios,152.75,north_america,1441.05,0,39.04,7.73,0,0,0
47.08,18,utilities,mobile_android,567.85,asia_pacific,857.42,6,67.27,9.95,0,0,0
29.39,16,online,mobile_android,89.7,europe,1689.75,4,53.5,1.87,0,0,0
63.28,5,entertainment,mobile_android,840.5,asia_pacific,880.65,3,37.11,8.11,0,0,0
119.74,11,travel,unknown,95.76,asia_pacific,1175.72,3,18.04,2.71,0,0,0
102.11,13,online,desktop_mac,406.13,asia_pacific,461.74,5,43.12,17.69,0,0,0
9.3,11,food,mobile_android,440.74,latin_america,802.86,1,39.61,4.0,0,0,0
2.49,2,entertainment,desktop_mac,336.8,north_america,113.6,3,24.76,9.41,0,0,0
53.23,17,luxury,mobile_ios,890.94,europe,969.04,2,47.79,29.44,0,0,0
12.16,19,entertainment,mobile_android,930.1,north_america,63.63,3,73.44,2.84,0,0,0
36.36,19,travel,mobile_ios,550.76,europe,1879.36,1,55.56,11.92,0,0,0
127.53,11,retail,mobile_android,705.61,europe,1216.69,5,62.65,4.88,0,0,0
55.42,16,retail,tablet,159.96,north_america,398.25,2,50.43,5.86,0,0,0
6.95,13,food,mobile_ios,45.36,europe,591.9,2,31.86,13.79,0,0,0
11.51,14,retail,mobile_android,608.3,north_america,1211.6,2,48.28,5.24,0,0,0
18.81,13,retail,mobile_ios,520.01,north_america,1916.36,3,46.17,14.58,0,0,0
53.88,10,electronics,mobile_android,310.9,north_america,1616.0,2,43.94,5.47,0,0,0
22.15,22,food,mobile_android,774.83,north_america,1667.36,3,63.94,4.41,1,0,0
26.45,7,food,mobile_android,852.97,europe,482.39,3,23.76,15.49,0,0,0
126.83,12,retail,mobile_android,97.77,north_america,1984.81,5,58.88,41.46,0,2,0
72.5,18,online,mobile_ios,139.13,middle_east,1907.7,4,45.48,5.29,0,0,0
66.38,13,electronics,mobile_ios,226.98,europe,482.53,3,29.46,24.83,0,1,0
40.92,13,retail,mobile_ios,306.31,middle_east,1141.59,4,51.9,0.6,0,0,0
31.27,16,utilities,mobile_android,762.42,middle_east,711.99,2,52.07,1.81,0,0,0
7.42,19,utilities,mobile_android,218.17,north_america,516.53,5,74.52,3.14,0,0,0
17.27,11,food,mobile_android,704.81,europe,1473.94,1,41.2,12.33,0,1,0
45.16,8,electronics,mobile_android,625.76,north_america,768.89,1,70.41,5.12,0,0,0
8.49,8,retail,mobile_android,503.24,europe,1494.47,2,30.61,5.34,0,0,0
10.5,8,retail,mobile_android,849.37,asia_pacific,393.62,4,64.12,11.0,0,0,0
9.85,21,online,desktop_mac,797.27,middle_east,1209.76,5,45.06,22.59,0,0,0
120.86,20,retail,desktop_mac,790.66,europe,1404.24,4,53.55,23.04,0,0,0
12.8,10,food,desktop_windows,732.69,north_america,857.42,4,33.49,14.19,0,0,0
8.39,9,retail,desktop_mac,428.63,europe,394.96,1,37.92,2.2,0,0,0
60.95,20,online,desktop_windows,111.38,north_america,1095.42,3,37.5,14.67,0,0,0
123.37,12,travel,mobile_android,390.32,north_america,1213.28,6,59.3,3.6,0,0,0
44.75,8,electronics,mobile_ios,962.91,north_america,1310.75,3,62.28,4.34,0,0,0
137.25,15,retail,mobile_android,662.13,latin_america,155.16,6,85.02,12.97,0,0,0
57.55,13,retail,mobile_android,216.02,north_america,281.64,2,87.63,4.77,0,0,0
14.09,18,food,mobile_ios,505.74,europe,489.89,3,56.46,9.65,0,0,0
25.71,12,food,mobile_android,908.67,north_america,1028.47,1,46.7,4.87,0,0,0
105.47,6,entertainment,mobile_android,762.23,europe,1779.41,2,33.47,11.18,0,2,0
45.75,14,electronics,desktop_mac,429.07,europe,1639.13,2,42.31,23.57,0,0,0
9.53,16,retail,mobile_android,102.5,north_america,500.63,3,52.67,7.12,0,0,0
31.47,16,utilities,mobile_ios,513.04,latin_america,1655.5,2,44.34,0.81,0,0,0
71.99,6,utilities,mobile_ios,588.28,latin_america,1965.59,1,57.4,4.2,0,0,0
70.26,13,electronics,mobile_android,969.03,north_america,1567.05,3,49.25,6.57,0,0,0
93.76,9,online,desktop_mac,983.21,asia_pacific,953.69,1,49.33,6.61,0,0,0
3.78,13,retail,tablet,938.04,europe,636.34,3,38.93,2.95,0,0,0
20.88,14,travel,tablet,378.76,asia_pacific,114.83,4,46.56,17.36,0,0,0
174.23,12,online,mobile_ios,42.37,europe,1112.84,5,27.55,19.81,0,0,0
67.17,6,online,mobile_android,404.28,latin_america,623.86,4,49.47,6.15,0,1,0
81.25,20,electronics,mobile_android,274.66,north_america,1898.96,3,51.85,4.06,0,0,0
97.59,13,online,mobile_ios,485.56,asia_pacific,62.75,4,62.79,12.01,0,0,0
298.41,10,online,tablet,319.71,europe,1939.11,4,48.39,33.25,0,0,0
51.22,13,retail,mobile_ios,286.92,north_america,150.47,1,47.38,5.82,0,0,0
110.25,23,electronics,mobile_android,825.68,north_america,1690.25,2,32.97,1.62,0,0,0
30.75,16,retail,mobile_ios,562.61,asia_pacific,146.03,3,76.35,3.57,0,0,0
54.04,9,retail,desktop_windows,484.59,asia_pacific,475.09,0,77.88,18.13,0,0,0
44.06,12,travel,mobile_android,647.59,middle_east,210.32,0,57.93,26.45,0,2,0
122.18,13,retail,mobile_ios,600.06,africa,1786.8,2,45.89,27.6,0,0,0
70.17,5,retail,mobile_ios,657.81,asia_pacific,317.21,5,78.74,14.75,0,0,0
32.85,8,luxury,desktop_windows,430.8,north_america,700.8,2,66.09,10.11,0,0,0
8.64,11,retail,desktop_mac,827.15,asia_pacific,618.6,3,73.2,3.18,0,0,0
19.87,7,retail,mobile_ios,551.4,europe,1896.92,3,38.05,1.54,0,0,0
89.29,12,food,mobile_ios,59.12,middle_east,520.07,5,54.93,4.77,0,0,0
11.19,19,electronics,mobile_android,849.87,asia_pacific,477.74,4,79.93,1.31,0,0,0
52.86,14,retail,mobile_android,45.17,europe,1079.72,2,70.88,10.34,0,0,0
289.29,5,travel,mobile_android,151.89,europe,1382.69,1,61.25,3.47,0,0,0
44.13,9,food,mobile_android,677.57,north_america,1083.38,5,50.39,5.67,0,0,0
84.83,18,food,desktop_mac,529.48,latin_america,1029.66,3,45.74,7.35,0,0,0
140.22,17,electronics,mobile_android,99.36,north_america,1755.21,3,45.02,15.61,0,0,0
61.67,14,travel,mobile_ios,432.29,latin_america,669.77,3,45.17,31.35,0,0,0
258.03,11,retail,desktop_windows,791.52,asia_pacific,1657.5,5,20.79,2.28,0,0,0
39.57,6,electronics,mobile_ios,69.12,europe,1500.9,3,71.82,0.09,0,0,0
22.48,16,online,mobile_ios,997.08,latin_america,1775.87,2,66.16,19.84,0,0,0
54.85,11,retail,mobile_ios,377.11,asia_pacific,893.92,7,24.97,12.25,0,0,0
69.46,18,retail,mobile_ios,251.5,middle_east,128.21,4,34.49,10.4,0,0,0
74.61,14,food,mobile_android,699.27,middle_east,332.12,0,64.02,27.48,0,0,0
14.82,10,entertainment,unknown,573.43,europe,358.27,3,35.29,4.26,0,0,0
1.66,5,food,desktop_mac,487.6,europe,1761.43,2,57.9,11.53,0,0,0
54.63,11,retail,desktop_windows,68.52,north_america,523.11,2,52.11,1.98,0,0,0
66.4,20,retail,mobile_ios,507.75,latin_america,678.47,2,68.32,4.7,0,0,0
209.19,5,travel,mobile_android,850.74,europe,1792.69,1,61.5,13.63,0,0,0
9.02,14,retail,mobile_ios,711.1,asia_pacific,411.24,3,58.95,2.98,0,0,0
24.52,22,online,mobile_android,213.26,north_america,1261.26,3,51.91,1.13,0,0,0
59.71,18,food,mobile_ios,273.89,middle_east,1190.77,1,73.5,3.92,1,0,0
59.08,21,retail,mobile_ios,630.86,north_america,1570.39,2,72.02,5.37,0,0,0
148.49,21,retail,desktop_windows,725.13,europe,1127.83,1,56.04,0.99,0,0,0
13.38,6,electronics,desktop_mac,896.73,north_america,1271.56,3,49.32,18.05,0,0,0
16.68,12,travel,mobile_ios,681.37,north_america,1595.65,4,74.31,8.96,0,0,0
9.28,11,retail,mobile_ios,986.28,middle_east,1592.5,1,62.08,4.07,0,0,0
8.46,16,electronics,mobile_android,851.93,north_america,683.42,5,67.92,1.64,0,0,0
28.07,9,retail,desktop_windows,568.95,north_america,1171.87,2,58.66,0.69,0,0,0
14.03,7,electronics,mobile_ios,838.27,europe,1956.61,4,63.07,33.45,0,0,0
66.65,0,travel,mobile_ios,308.26,middle_east,711.67,1,53.19,1.35,0,0,0
103.08,2,entertainment,tablet,25.77,europe,32.75,9,45.76,386.6,1,1,1
66.6,13,entertainment,mobile_ios,887.48,middle_east,508.41,3,53.8,20.85,0,0,0
11.36,15,food,mobile_ios,190.41,north_america,811.88,3,68.71,15.46,0,0,0
92.5,13,luxury,desktop_windows,370.82,north_america,584.71,1,87.19,7.73,0,0,0
259.89,3,utilities,mobile_ios,816.4,north_america,1038.1,1,74.1,0.81,0,0,0
47.05,16,retail,mobile_ios,911.99,europe,419.22,2,59.4,14.27,0,0,0
12.3,7,food,mobile_android,949.3,north_america,1460.98,1,70.16,7.99,0,0,0
352.09,11,luxury,mobile_ios,531.23,north_america,520.99,6,50.95,5.83,0,0,0
81.27,10,retail,desktop_mac,637.98,middle_east,439.66,4,51.15,4.66,0,0,0
16.59,7,online,mobile_android,933.96,north_america,1279.77,1,45.91,4.81,0,0,0
51.26,23,retail,mobile_ios,590.73,north_america,1100.67,3,49.03,2.58,0,0,0
141.7,0,online,mobile_ios,524.43,europe,1829.41,4,32.57,4.13,0,0,0
43.49,6,retail,mobile_ios,590.88,europe,1067.74,3,37.63,0.87,0,0,0
61.31,8,retail,mobile_android,275.85,asia_pacific,1336.42,1,70.73,1.01,0,0,0
77.87,14,retail,mobile_ios,200.81,asia_pacific,825.53,3,59.86,0.21,0,0,0
139.17,8,retail,mobile_ios,740.27,latin_america,1606.68,3,44.16,2.18,0,0,0
123.46,14,utilities,mobile_android,331.64,middle_east,993.74,3,42.42,7.68,0,0,0
35.64,15,electronics,mobile_ios,935.84,north_america,237.03,2,56.08,4.44,0,0,0
35.53,15,travel,mobile_android,940.59,latin_america,1611.9,3,54.63,3.0,0,0,0
71.78,17,food,mobile_ios,622.62,europe,1278.48,2,62.4,0.66,0,0,0
97.54,13,online,desktop_mac,869.76,north_america,730.07,2,30.66,7.19,0,0,0
122.52,11,retail,mobile_android,103.6,africa,624.55,1,29.48,9.36,0,0,0
5.17,9,retail,mobile_android,445.18,middle_east,583.81,8,56.53,40.62,0,0,0
27.67,21,electronics,mobile_ios,865.23,europe,203.89,4,33.45,0.1,0,0,0
202.19,5,food,mobile_ios,605.89,europe,786.21,4,49.94,15.04,0,0,0
8.07,12,food,mobile_ios,778.18,middle_east,1291.95,3,74.73,8.69,0,0,0
126.92,1,retail,desktop_mac,807.14,north_america,912.62,1,78.99,9.96,0,0,0
79.34,10,travel,mobile_android,267.46,north_america,254.13,2,18.37,4.06,0,0,0
22.88,17,utilities,mobile_ios,444.86,north_america,1921.87,4,52.49,13.95,0,2,0
101.53,14,retail,mobile_ios,600.16,north_america,192.6,2,50.88,16.44,0,0,0
161.21,7,retail,mobile_android,561.58,latin_america,631.26,3,52.54,32.67,0,0,0
71.45,6,retail,mobile_android,489.02,europe,1596.91,6,54.42,3.31,0,0,0
24.03,9,electronics,mobile_ios,63.15,latin_america,1410.75,2,44.53,6.43,0,0,0
131.61,3,retail,mobile_android,357.12,latin_america,789.21,2,72.13,1.6,0,1,0
12.01,9,electronics,mobile_ios,704.62,north_america,1210.63,2,46.25,1.41,0,0,0
11.71,18,online,mobile_ios,120.24,asia_pacific,1908.91,1,53.05,1.29,0,0,0
39.54,20,travel,desktop_windows,269.34,asia_pacific,470.45,3,60.66,12.32,0,0,0
19.99,13,online,mobile_ios,244.51,europe,1334.04,1,75.06,26.32,0,0,0
12.0,14,travel,unknown,671.14,asia_pacific,592.67,1,72.85,59.85,0,0,0
62.97,7,retail,mobile_ios,674.2,north_america,184.54,3,55.38,6.51,0,0,0
36.73,5,food,desktop_windows,815.38,asia_pacific,998.34,3,37.57,7.0,0,0,0
22.19,20,utilities,desktop_windows,194.61,europe,1248.94,5,55.93,25.06,0,0,0
73.63,6,travel,mobile_ios,196.56,north_america,1141.0,4,52.96,7.12,0,0,0
22.8,20,entertainment,tablet,664.16,latin_america,496.58,4,41.07,12.55,0,0,0
385.32,21,luxury,unknown,7.84,north_america,89.2,9,63.22,131.01,0,0,1
56.85,11,online,tablet,302.22,middle_east,351.87,3,84.92,23.08,0,0,0
80.83,21,online,desktop_windows,286.61,north_america,296.78,2,47.98,0.06,0,0,0
122.56,15,food,mobile_ios,850.93,north_america,1038.88,2,94.57,21.81,0,0,0
4.17,13,electronics,mobile_ios,376.52,asia_pacific,1201.97,3,69.39,7.83,0,0,0
12.04,16,online,mobile_android,680.85,north_america,663.82,3,59.66,10.15,0,0,0
35.7,16,retail,mobile_android,364.17,europe,1545.07,3,44.88,12.65,0,0,0
137.51,8,food,mobile_ios,652.94,north_america,315.25,1,68.43,13.31,0,0,0
10.06,8,electronics,mobile_android,507.12,north_america,536.9,2,68.88,36.97,0,0,0
1.69,10,electronics,mobile_ios,629.16,europe,1012.81,8,60.15,36.04,0,0,0
243.32,14,food,mobile_android,274.64,north_america,1912.49,3,56.85,58.78,0,0,0
10.87,18,electronics,desktop_mac,435.81,north_america,165.81,4,21.72,0.9,0,0,0
13.29,11,retail,mobile_ios,544.83,north_america,944.41,1,51.29,21.64,0,0,0
16.42,5,food,mobile_android,260.39,latin_america,750.96,4,59.01,0.74,0,0,0
14.51,12,luxury,desktop_windows,464.72,latin_america,498.96,5,77.07,2.64,0,0,0
181.48,14,travel,tablet,40.35,north_america,136.13,2,62.66,2.72,0,0,0
91.73,6,food,desktop_mac,407.59,north_america,968.05,2,52.23,39.45,0,0,0
152.44,9,retail,desktop_mac,572.08,europe,571.33,2,67.41,8.38,0,0,0
158.04,14,food,mobile_ios,132.78,asia_pacific,74.07,4,50.74,5.47,0,0,0
4.78,21,travel,mobile_ios,653.55,europe,184.01,5,47.89,47.26,1,0,0
61.21,18,retail,mobile_ios,896.96,europe,1661.68,4,56.73,10.78,0,0,0
24.91,16,entertainment,mobile_ios,981.6,north_america,1234.73,5,40.5,0.83,0,0,0
22.88,10,utilities,mobile_android,364.82,latin_america,378.24,2,77.94,35.92,0,0,0
39.78,10,food,mobile_ios,149.22,europe,653.75,4,58.41,32.77,0,0,0
8.71,11,online,mobile_ios,204.27,middle_east,1240.86,3,74.26,2.07,0,0,0
30.81,12,food,mobile_ios,221.48,north_america,939.08,5,47.72,45.49,0,0,0
39.34,6,retail,desktop_mac,193.77,north_america,1948.64,3,24.91,6.35,0,0,0
42.85,11,online,tablet,246.26,africa,1740.49,6,66.61,0.75,0,0,0
158.07,11,online,mobile_ios,696.16,middle_east,1716.79,5,23.48,13.91,1,0,0
54.94,18,travel,mobile_ios,991.92,europe,1784.11,0,34.3,11.74,1,0,0
25.47,10,retail,mobile_android,910.03,europe,1061.7,4,43.34,66.75,0,0,0
220.9,12,electronics,tablet,478.74,north_america,1095.01,3,42.0,2.35,0,0,0
17.63,8,online,mobile_android,614.72,north_america,1102.43,4,53.75,11.64,0,0,0
