transaction_amount,transaction_hour,merchant_category,device_type,device_age_days,region,account_age_days,transactions_last_24h,average_transaction_amount,distance_from_home,international_transaction,failed_transactions_last_24h,is_fraud
98.03,9,retail,mobile_ios,394.23,europe,1126.36,3,49.1,8.32,0,0,0
56.06,8,electronics,desktop_windows,898.94,north_america,366.98,2,80.46,0.39,0,0,0
45.84,17,food,mobile_ios,934.67,latin_america,1644.92,5,43.78,18.51,0,1,0
79.7,12,travel,mobile_android,361.46,europe,1542.27,1,74.82,2.94,0,0,0
4.48,13,electronics,mobile_android,629.8,europe,217.9,8,5.0,90.08,0,0,0
61.49,6,food,mobile_ios,263.77,asia_pacific,1532.33,2,61.9,14.15,0,0,0
9.42,8,electronics,mobile_ios,893.59,europe,1244.85,6,55.96,12.12,1,0,0
430.26,19,electronics,mobile_ios,39.94,asia_pacific,162.82,7,32.34,34.97,0,0,1
125.62,12,travel,mobile_ios,294.29,europe,617.47,2,64.69,2.97,0,1,0
433.33,1,luxury,unknown,1.77,middle_east,45.41,6,38.13,157.77,0,0,1
6.92,6,retail,mobile_android,944.63,latin_america,1047.68,5,20.27,25.8,0,0,0
20.59,15,food,mobile_android,230.63,north_america,714.42,4,44.3,15.4,0,2,0
73.73,11,utilities,mobile_android,483.81,north_america,1303.77,0,59.38,16.97,0,0,0
28.74,4,electronics,unknown,132.35,europe,1560.94,5,49.04,1.77,0,0,0
14.35,14,retail,mobile_android,254.9,north_america,378.38,3,54.88,14.15,0,0,0
8.02,14,food,mobile_ios,639.86,asia_pacific,105.59,3,60.1,34.96,1,0,0
67.08,10,electronics,desktop_mac,126.93,north_america,1869.04,5,64.77,18.75,0,0,0
2.54,12,electronics,desktop_mac,130.05,asia_pacific,349.25,4,78.7,14.47,0,0,0
73.43,10,food,desktop_windows,749.93,europe,932.38,2,59.84,9.76,0,0,0
27.35,11,entertainment,desktop_windows,332.42,latin_america,451.49,4,68.05,6.78,0,0,0
65.5,19,travel,mobile_ios,292.83,north_america,1408.24,3,43.19,1.13,0,0,0
96.14,8,travel,mobile_ios,341.31,north_america,1735.08,3,49.59,11.89,0,0,0
10.26,10,online,mobile_ios,362.2,europe,1210.95,3,59.09,27.25,0,0,0
27.41,16,entertainment,mobile_ios,441.76,europe,1957.12,3,59.25,5.87,0,0,0
7.37,9,food,mobile_android,198.79,europe,1249.98,3,26.43,30.75,0,0,0
30.88,8,retail,tablet,33.61,asia_pacific,1580.38,6,58.88,0.12,0,0,0
55.51,4,entertainment,mobile_android,362.0,north_america,1511.29,2,38.15,9.88,0,0,0
8.23,12,travel,mobile_ios,846.55,europe,310.14,2,66.27,11.36,0,0,0
59.53,16,retail,mobile_ios,611.31,asia_pacific,188.85,2,57.28,2.46,0,1,0
15.09,18,food,mobile_ios,904.44,north_america,1173.87,2,28.18,0.55,0,0,0
4.38,11,electronics,desktop_mac,181.08,north_america,812.42,1,69.23,0.61,0,0,0
26.47,15,food,mobile_android,382.98,asia_pacific,1254.74,1,41.86,4.1,0,0,0
12.57,15,retail,mobile_android,166.43,europe,1344.07,4,59.84,36.29,0,0,0
43.46,11,entertainment,mobile_android,521.72,north_america,149.1,4,29.4,0.26,0,0,0
28.93,9,online,mobile_android,523.06,africa,422.2,0,53.75,21.4,0,0,0
135.97,8,electronics,mobile_ios,537.46,europe,831.06,1,71.3,5.52,0,0,0
2.08,6,food,mobile_ios,239.17,north_america,869.99,2,57.8,7.79,0,0,0
89.18,12,retail,mobile_android,414.36,europe,1632.99,4,66.22,4.24,0,0,0
77.17,16,electronics,mobile_android,432.4,europe,1634.22,4,57.4,5.68,0,0,0
63.85,2,retail,mobile_android,281.26,europe,202.32,5,51.05,12.25,1,0,0
4.2,11,retail,desktop_mac,962.79,asia_pacific,436.99,3,62.54,0.43,0,0,0
91.81,15,online,desktop_mac,130.66,middle_east,1142.62,3,80.19,6.6,0,0,0
2.41,10,retail,mobile_android,333.97,north_america,1239.46,2,50.76,7.44,0,0,0
72.57,15,travel,mobile_android,618.32,north_america,1769.77,2,74.0,35.53,0,0,0
130.14,13,utilities,desktop_windows,867.67,asia_pacific,1068.97,1,48.92,31.57,0,0,0
18.2,16,online,mobile_ios,166.64,north_america,312.58,3,71.55,36.0,0,0,0
103.23,6,electronics,mobile_android,296.65,north_america,533.05,0,60.61,5.5,0,0,0
431.19,9,food,tablet,39.12,middle_east,69.7,8,31.3,244.48,0,2,1
53.13,22,travel,mobile_ios,547.71,asia_pacific,1131.3,4,54.98,2.9,0,0,0
62.7,7,food,desktop_mac,337.18,north_america,208.64,8,62.57,24.13,0,0,0
309.37,8,retail,mobile_ios,398.79,latin_america,1804.72,3,65.43,5.14,0,0,0
12.24,16,entertainment,mobile_ios,182.06,asia_pacific,1831.7,3,36.27,1.8,0,0,0
8.99,16,online,mobile_android,250.94,north_america,272.86,3,60.73,13.65,0,0,0
26.49,8,electronics,mobile_android,342.67,europe,793.65,0,76.43,1.83,0,0,0
11.52,10,retail,mobile_ios,164.49,asia_pacific,1518.49,3,56.28,21.39,0,0,0
16.47,14,online,mobile_ios,457.97,europe,716.96,2,85.49,28.02,0,0,0
197.92,19,electronics,mobile_android,224.33,middle_east,186.19,4,84.03,8.45,0,0,0
589.18,13,travel,unknown,38.16,europe,152.32,9,93.56,273.44,1,2,1
2.87,16,luxury,desktop_windows,35.6,africa,955.62,5,43.84,25.46,0,0,0
5.49,10,electronics,tablet,47.97,north_america,1532.43,2,38.97,16.49,0,0,0
15.66,8,travel,desktop_windows,483.77,latin_america,868.34,2,71.16,2.2,0,0,0
26.1,19,food,mobile_android,875.4,europe,1366.44,3,34.04,8.0,0,1,0
45.01,12,utilities,mobile_ios,470.47,europe,740.26,3,49.57,3.62,0,0,0
207.26,20,food,mobile_android,575.81,asia_pacific,1574.59,2,55.98,5.7,0,0,0
55.33,10,electronics,mobile_ios,118.31,europe,1379.61,4,33.24,3.21,0,0,0
69.41,14,entertainment,mobile_android,674.86,north_america,479.9,2,25.67,15.96,0,0,0
107.4,8,retail,mobile_android,274.51,middle_east,613.09,2,65.02,2.04,0,0,0
5.08,10,retail,desktop_windows,586.2,europe,1283.02,2,76.02,13.34,0,0,0
2.25,2,entertainment,mobile_android,324.12,north_america,76.2,1,44.99,0.24,0,0,0
28.49,3,travel,mobile_ios,435.83,europe,876.12,2,72.37,0.28,0,0,0
182.96,12,electronics,mobile_ios,301.73,middle_east,1874.21,4,54.39,1.28,0,0,0
29.26,13,retail,mobile_ios,144.4,europe,1698.15,1,35.51,1.21,0,0,0
252.35,6,retail,desktop_mac,221.05,europe,1936.6,4,55.77,26.04,0,0,0
38.26,23,online,mobile_ios,425.65,middle_east,644.76,8,40.95,0.92,0,0,0
3.28,19,food,mobile_android,620.31,north_america,699.84,2,60.74,2.42,0,0,0
10.0,0,travel,mobile_android,748.1,asia_pacific,1598.12,5,58.02,3.52,0,1,0
38.25,6,retail,desktop_mac,453.67,north_america,1526.08,2,77.91,9.27,0,0,0
107.23,11,electronics,tablet,669.09,europe,1459.96,1,71.7,8.28,0,0,0
37.23,8,retail,mobile_ios,833.53,north_america,1727.71,6,58.79,0.67,0,0,0
43.89,10,retail,mobile_ios,898.25,latin_america,832.04,5,83.68,11.22,0,0,0
47.59,13,travel,mobile_ios,102.02,north_america,1452.38,4,60.33,0.75,0,0,0
20.7,4,travel,mobile_android,496.51,asia_pacific,469.41,5,59.66,15.44,0,0,0
172.6,8,retail,mobile_ios,411.91,latin_america,496.61,7,51.45,6.34,0,0,0
195.76,21,retail,mobile_android,618.03,middle_east,813.55,3,73.2,15.58,0,0,0
30.59,8,retail,mobile_ios,992.26,north_america,1819.81,2,54.26,0.05,0,0,0
251.68,8,retail,mobile_android,365.72,asia_pacific,940.63,1,54.65,29.08,0,0,0
50.21,17,electronics,unknown,519.29,north_america,526.23,4,38.58,25.23,0,0,0
41.1,17,utilities,mobile_ios,681.23,north_america,1510.69,2,58.98,19.81,0,0,0
57.59,11,electronics,mobile_android,344.18,north_america,350.37,4,72.92,0.04,0,0,0
17.25,17,retail,mobile_android,415.71,north_america,1729.57,5,31.2,0.3,0,0,0
3.35,19,electronics,mobile_ios,458.89,north_america,969.89,2,30.98,11.23,0,0,0
96.84,7,online,mobile_ios,798.24,north_america,1741.73,5,54.29,11.09,0,0,0
17.28,6,online,mobile_ios,911.18,europe,534.69,2,60.81,8.07,0,0,0
40.22,5,retail,mobile_android,102.84,asia_pacific,888.31,6,56.6,0.09,0,1,0
17.97,10,online,mobile_android,409.71,asia_pacific,400.69,3,50.84,11.52,0,0,0
66.36,19,utilities,mobile_ios,813.91,latin_america,983.23,2,50.26,0.6,0,0,0
7.8,7,travel,mobile_android,877.06,latin_america,1665.31,3,49.98,17.87,1,0,0
29.34,7,electronics,mobile_android,303.47,europe,1497.17,2,46.6,23.93,0,0,0
62.15,3,travel,desktop_mac,171.64,north_america,1912.52,2,65.52,20.66,0,0,0
19.05,9,online,mobile_android,424.37,middle_east,1604.91,1,43.55,4.67,0,0,0
12.35,9,entertainment,mobile_ios,51.47,europe,1560.86,4,60.95,10.62,0,0,0
26.77,8,electronics,mobile_ios,126.0,latin_america,1701.92,4,70.5,13.49,0,0,0
61.83,5,electronics,mobile_android,749.35,asia_pacific,1784.94,4,45.22,3.39,0,0,0
176.25,2,electronics,mobile_android,731.87,north_america,1492.09,2,26.44,12.87,0,0,0
24.08,14,electronics,mobile_ios,923.81,middle_east,768.2,2,33.36,14.48,0,0,0
45.38,11,entertainment,mobile_ios,524.46,asia_pacific,1092.03,2,29.55,15.14,0,0,0
13.28,8,utilities,desktop_mac,586.29,north_america,352.43,2,69.34,35.68,0,0,0
31.53,15,food,mobile_ios,998.47,north_america,1919.87,1,23.86,1.17,0,0,0
67.91,11,travel,mobile_android,233.23,asia_pacific,1755.67,5,43.84,6.38,0,0,0
84.75,16,retail,mobile_ios,799.73,north_america,265.21,3,47.68,6.08,0,0,0
27.15,12,online,mobile_android,342.01,middle_east,1226.09,1,60.47,3.64,0,1,0
49.43,10,retail,mobile_android,754.34,asia_pacific,1802.56,1,83.92,6.38,0,0,0
18.44,13,electronics,mobile_android,565.46,europe,1508.64,3,55.69,0.0,0,0,0
13.39,12,food,mobile_ios,918.46,asia_pacific,578.65,2,75.46,1.3,0,0,0
8.81,8,food,mobile_android,193.99,europe,873.25,3,78.58,11.1,0,0,0
15.41,16,food,mobile_android,863.88,north_america,293.54,4,48.12,2.05,0,0,0
74.55,18,retail,mobile_android,628.83,africa,594.92,3,33.57,6.24,0,0,0
84.99,8,travel,mobile_android,47.42,asia_pacific,1187.8,2,67.95,10.13,0,0,0
50.39,12,electronics,mobile_android,724.19,asia_pacific,668.93,3,62.95,15.73,0,0,0
166.62,8,electronics,desktop_mac,472.64,middle_east,241.26,3,69.68,2.62,0,2,0
280.42,14,electronics,mobile_ios,226.9,europe,893.33,7,43.07,13.66,0,0,0
41.65,15,electronics,mobile_ios,767.88,asia_pacific,1598.87,4,61.28,0.53,0,0,0
87.2,13,travel,desktop_windows,388.79,europe,1405.65,3,55.92,2.59,1,0,0
62.44,17,travel,mobile_android,171.26,latin_america,1088.0,3,68.27,22.87,0,0,0
26.9,11,travel,mobile_android,613.05,europe,1147.41,1,84.75,7.65,0,0,0
6.6,8,entertainment,mobile_ios,902.27,europe,577.11,2,76.67,4.45,0,0,0
213.55,17,electronics,mobile_android,627.16,north_america,545.72,2,66.27,54.9,0,1,0
98.43,4,online,mobile_android,450.71,north_america,1615.73,4,46.39,0.8,0,0,0
62.95,16,retail,mobile_ios,326.28,north_america,633.03,3,39.96,33.04,0,0,0
79.16,15,entertainment,mobile_android,882.17,asia_pacific,1795.74,4,35.26,36.26,0,0,0
5.5,10,travel,desktop_windows,576.23,europe,699.68,1,66.5,1.65,0,0,0
7.44,10,food,mobile_android,178.76,north_america,1377.33,0,30.89,3.82,0,0,0
42.26,7,online,desktop_windows,697.64,north_america,1381.47,3,66.36,15.6,0,0,0
63.56,21,retail,mobile_ios,840.42,europe,1106.64,1,53.56,8.14,0,1,0
122.46,14,food,mobile_ios,310.5,north_america,1920.27,5,41.04,1.52,0,0,0
31.73,10,travel,mobile_android,284.75,europe,660.96,2,39.72,9.02,1,0,0
94.53,17,retail,mobile_android,207.95,asia_pacific,1787.21,4,59.31,11.57,0,0,0
46.64,9,food,desktop_mac,112.64,north_america,1224.24,2,45.02,2.13,0,0,0
112.54,10,retail,mobile_android,504.52,asia_pacific,827.6,1,50.4,11.43,0,0,0
154.45,5,entertainment,mobile_android,616.13,europe,1196.87,4,40.15,2.69,0,0,0
81.0,9,utilities,mobile_android,712.82,asia_pacific,252.17,3,51.22,7.1,0,0,0
153.2,14,food,mobile_ios,167.36,asia_pacific,1516.8,0,49.04,5.22,0,0,0
9.15,18,food,mobile_android,691.02,asia_pacific,1514.08,4,72.54,1.91,0,0,0
97.52,6,retail,mobile_android,901.68,latin_america,468.22,3,69.17,50.94,0,0,0
55.98,6,entertainment,mobile_android,245.97,europe,420.86,6,47.68,34.62,0,0,0
86.88,10,online,desktop_windows,856.33,north_america,1241.28,1,58.99,2.97,0,0,0
131.94,12,food,desktop_windows,779.35,north_america,669.63,2,58.92,7.58,0,0,0
42.01,9,electronics,tablet,473.51,africa,765.44,4,37.37,39.36,0,0,0
81.25,15,travel,mobile_android,516.02,asia_pacific,751.45,2,32.06,4.59,0,0,0
56.5,11,luxury,mobile_android,438.74,europe,387.02,0,67.98,0.67,0,0,0
16.07,21,food,desktop_mac,647.94,north_america,167.94,3,41.15,6.18,0,0,0
47.84,10,online,mobile_ios,858.02,asia_pacific,1263.88,2,39.69,9.28,0,0,0
128.65,1,retail,mobile_android,978.38,asia_pacific,1249.36,2,65.15,20.6,0,0,0
16.73,14,retail,mobile_android,621.16,europe,708.38,2,81.28,9.34,0,0,0
151.74,9,retail,mobile_ios,444.1,latin_america,1009.19,2,64.16,12.96,0,0,0
82.45,8,utilities,desktop_windows,711.03,north_america,1442.4,2,44.93,3.87,0,0,0
29.66,14,travel,mobile_android,331.28,europe,130.95,4,39.46,18.44,0,2,0
6.68,22,retail,mobile_android,581.42,europe,634.29,10,79.91,1.48,1,0,0
52.27,10,online,mobile_android,500.72,north_america,1493.33,4,73.12,1.33,0,1,0
2.86,6,retail,mobile_ios,785.02,north_america,598.86,2,50.2,1.8,0,0,0
20.18,16,electronics,mobile_ios,954.53,europe,1271.21,4,44.62,13.18,0,0,0
34.54,9,electronics,mobile_android,449.42,africa,895.59,1,61.26,27.33,1,0,0
58.42,10,retail,mobile_ios,695.78,europe,761.27,3,57.58,8.85,0,0,0
111.72,13,utilities,mobile_android,312.49,europe,1338.14,4,46.39,5.01,0,1,0
15.19,5,travel,desktop_windows,459.65,north_america,144.19,3,51.09,2.7,0,0,0
77.39,21,retail,mobile_ios,44.55,north_america,555.15,5,52.54,16.93,0,0,0
61.02,8,utilities,mobile_ios,169.52,north_america,1141.86,9,68.94,29.69,0,0,0
29.16,7,online,desktop_mac,534.56,latin_america,887.51,4,55.27,26.79,0,0,0
94.24,17,online,mobile_android,556.09,asia_pacific,980.97,4,62.73,34.37,0,0,0
92.85,17,food,unknown,981.23,latin_america,1972.13,0,58.84,32.26,0,0,0
178.92,8,travel,mobile_ios,347.74,north_america,1540.82,1,69.86,3.26,0,0,0
55.24,16,retail,mobile_android,598.6,north_america,512.12,3,60.34,1.24,0,0,0
28.56,17,travel,mobile_android,775.41,north_america,615.9,1,79.04,36.35,0,0,0
123.76,18,food,mobile_android,189.79,middle_east,272.29,2,57.21,9.48,0,0,0
285.36,7,entertainment,mobile_ios,213.2,north_america,566.02,2,52.76,11.31,0,0,0
79.91,12,food,desktop_mac,616.8,europe,1327.91,3,38.74,1.92,0,0,0
172.96,9,luxury,desktop_windows,567.32,north_america,95.76,2,45.93,14.41,0,0,0
44.89,13,online,mobile_ios,924.07,europe,190.03,2,66.7,6.46,0,2,0
4.48,3,retail,mobile_android,57.49,latin_america,257.05,1,65.71,3.9,0,0,0
24.05,10,electronics,mobile_android,521.35,north_america,734.48,6,73.39,1.91,0,0,0
122.62,12,food,mobile_ios,140.53,north_america,449.69,5,61.84,9.04,0,0,0
8.4,12,food,mobile_ios,319.5,europe,1707.2,1,65.98,2.98,0,0,0
2.78,8,travel,mobile_android,933.99,latin_america,1042.53,4,63.98,14.68,1,0,0
37.35,10,retail,mobile_android,48.6,north_america,858.01,4,36.69,11.82,1,0,0
68.72,14,electronics,mobile_ios,807.37,north_america,1350.25,5,60.14,3.58,0,0,0
54.68,4,food,mobile_android,551.05,latin_america,127.72,2,46.55,4.35,0,0,0
54.93,13,retail,desktop_windows,359.03,latin_america,1919.2,1,41.96,2.24,0,0,0
65.51,15,electronics,desktop_windows,740.48,north_america,1118.66,3,66.7,31.64,0,0,0
85.4,10,food,desktop_windows,254.01,middle_east,273.13,4,51.82,0.78,1,1,0
385.33,21,travel,mobile_ios,528.61,north_america,427.31,1,78.59,3.95,0,0,0
21.2,14,food,mobile_android,968.2,north_america,1141.25,3,69.43,5.51,0,0,0
54.54,18,online,desktop_mac,621.42,europe,199.31,4,78.34,3.77,0,0,0
5.02,11,food,mobile_ios,205.01,north_america,1601.04,0,45.22,0.34,0,1,0
49.02,14,food,mobile_ios,671.68,north_america,222.87,4,47.81,3.57,0,0,0
33.64,12,food,mobile_android,453.13,europe,1247.57,3,57.05,3.15,0,0,0
2.98,15,retail,mobile_ios,980.52,north_america,1933.31,5,44.99,8.64,0,0,0
11.21,14,online,mobile_ios,420.23,north_america,106.49,3,48.75,25.03,0,0,0
87.84,23,travel,mobile_ios,950.6,europe,425.49,4,73.05,34.51,0,0,0
20.45,16,entertainment,mobile_android,688.19,europe,1920.07,2,40.59,5.01,1,1,0
45.92,16,retail,desktop_windows,89.66,latin_america,575.14,6,26.65,13.09,0,0,0
13.39,7,food,mobile_android,279.64,north_america,100.79,5,57.54,9.48,0,0,0
108.19,9,food,mobile_android,796.55,north_america,524.61,3,10.03,1.09,0,0,0
54.23,19,retail,mobile_android,645.03,north_america,1172.05,1,51.55,32.73,0,0,0
2.0,1,electronics,tablet,464.73,middle_east,1157.19,1,75.65,18.71,0,2,0
42.4,5,luxury,desktop_mac,205.78,africa,1959.72,4,63.2,21.38,0,0,0
249.42,11,retail,desktop_windows,915.21,north_america,1129.0,2,32.81,0.9,0,0,0
58.27,15,travel,mobile_android,821.74,north_america,836.43,2,57.82,9.16,0,0,0
76.49,16,utilities,mobile_android,516.09,north_america,392.74,5,54.81,19.4,0,0,0
3.66,17,online,mobile_android,478.28,north_america,1867.89,1,53.9,0.53,0,0,0
2.61,9,electronics,mobile_android,436.2,north_america,1230.39,4,72.91,36.65,0,0,0
6.02,0,food,mobile_android,721.22,asia_pacific,1779.87,3,74.77,4.61,0,0,0
51.65,18,electronics,mobile_android,457.53,europe,398.62,2,80.41,4.27,0,0,0
10.66,12,food,mobile_android,356.81,north_america,1652.11,4,50.69,30.81,0,0,0
13.05,6,entertainment,mobile_ios,518.12,north_america,1834.45,6,76.07,0.95,0,0,0
1.73,17,retail,mobile_ios,50.98,europe,1058.65,3,43.1,2.31,0,0,0
28.12,16,entertainment,mobile_android,739.75,latin_america,1402.13,3,39.97,2.12,0,0,0
31.37,19,food,mobile_ios,470.54,north_america,942.8,4,48.1,0.68,0,0,0
25.77,6,travel,desktop_windows,96.69,europe,532.3,2,37.09,22.26,0,0,0
89.79,18,luxury,mobile_android,117.49,europe,1456.15,2,84.06,22.85,0,0,0
18.28,6,electronics,mobile_ios,789.79,asia_pacific,1542.59,1,58.32,22.22,0,0,0
21.12,10,electronics,mobile_android,545.39,north_america,1765.38,3,72.57,45.67,0,0,0
90.41,9,food,desktop_mac,682.1,asia_pacific,892.35,2,53.99,23.16,0,0,0
7.79,15,electronics,mobile_ios,818.54,asia_pacific,169.83,6,50.49,0.51,0,0,0
85.42,14,food,mobile_ios,862.62,north_america,76.11,4,59.71,1.55,0,0,0
215.07,10,utilities,mobile_ios,717.91,asia_pacific,295.94,6,60.4,11.58,1,0,0
9.4,10,retail,mobile_ios,398.75,north_america,1441.76,3,68.92,4.51,0,0,0
491.35,8,food,mobile_ios,453.92,europe,856.05,3,36.14,2.6,0,0,0
19.49,14,entertainment,mobile_ios,966.68,asia_pacific,819.95,4,36.72,3.14,0,0,0
82.08,10,retail,desktop_mac,885.4,north_america,185.66,6,56.1,47.74,0,0,0
53.54,13,online,mobile_ios,298.71,north_america,1234.81,3,43.06,0.92,0,0,0
72.25,10,online,mobile_ios,519.61,north_america,1390.7,1,38.04,3.16,0,0,0
114.51,13,retail,mobile_ios,667.48,north_america,1874.39,2,45.74,6.42,0,0,0
6.74,15,online,mobile_android,803.87,europe,762.85,1,69.06,4.43,0,0,0
81.34,9,entertainment,desktop_windows,382.29,asia_pacific,620.49,1,38.5,8.44,0,0,0
24.55,19,online,mobile_android,780.72,north_america,1731.04,2,59.41,77.14,0,0,0
6.35,11,electronics,mobile_ios,309.24,north_america,1155.02,2,89.89,2.09,1,0,0
23.3,6,retail,desktop_mac,344.58,latin_america,1909.39,3,70.89,2.83,0,0,0
44.7,12,travel,desktop_windows,775.35,north_america,273.44,2,30.28,6.1,0,0,0
93.28,6,retail,mobile_android,973.95,asia_pacific,1749.37,1,59.23,23.83,0,0,0
111.71,17,online,mobile_android,546.03,north_america,94.5,8,50.49,22.06,0,1,0
26.74,18,retail,mobile_android,423.45,europe,1382.14,0,55.01,48.98,0,0,0
41.33,12,entertainment,mobile_android,73.53,europe,756.78,3,57.52,6.16,0,0,0
61.16,17,retail,mobile_android,136.0,asia_pacific,1407.05,1,83.75,35.62,0,0,0
6.32,10,retail,mobile_android,355.49,europe,672.05,3,37.64,18.71,0,0,0
59.39,1,online,mobile_ios,468.62,europe,1915.73,3,47.02,13.81,1,0,0
9.83,21,electronics,mobile_ios,510.94,latin_america,411.09,1,52.64,23.21,0,0,0
9.83,18,electronics,mobile_ios,596.7,north_america,1756.68,4,20.04,9.17,0,0,0
101.85,13,online,mobile_ios,483.73,africa,253.54,0,47.92,55.47,0,0,0
38.06,9,travel,mobile_android,698.44,north_america,356.15,4,48.1,0.96,0,1,0
4.57,8,food,mobile_ios,133.71,north_america,238.36,3,53.53,37.51,0,0,0
82.64,11,retail,mobile_ios,452.97,north_america,1882.59,3,41.78,1.63,0,0,0
61.75,14,entertainment,mobile_android,607.5,north_america,1190.15,2,59.74,2.25,0,0,0
6.35,15,luxury,mobile_ios,336.18,latin_america,1231.07,8,49.0,36.4,0,0,0
55.78,10,electronics,unknown,480.75,europe,542.46,4,58.69,10.36,0,0,0
6.52,12,online,desktop_windows,433.31,latin_america,403.52,4,65.62,10.97,0,0,0
34.97,9,food,tablet,781.64,latin_america,240.92,6,47.4,51.03,0,0,0
122.77,20,retail,tablet,357.62,north_america,219.76,3,64.82,0.77,0,0,0
76.23,10,electronics,mobile_android,152.86,north_america,1273.64,3,52.45,28.15,0,0,0
11.18,13,retail,mobile_android,626.1,asia_pacific,1290.06,1,26.41,32.84,0,0,0
6.9,3,retail,mobile_ios,950.19,latin_america,1092.39,5,35.38,15.15,0,0,0
18.04,18,online,mobile_ios,52.76,middle_east,1328.37,2,40.35,26.84,0,1,0
67.81,11,retail,desktop_mac,353.24,latin_america,1919.86,2,56.53,18.36,1,0,0
134.56,16,online,mobile_ios,465.65,europe,1562.96,4,67.48,23.44,0,0,0
35.81,9,retail,mobile_android,73.43,asia_pacific,826.45,2,60.63,6.73,0,0,0
16.58,13,utilities,mobile_ios,673.02,north_america,728.33,3,43.04,1.85,0,0,0
148.81,11,food,mobile_ios,237.39,north_america,530.12,2,53.38,0.07,0,0,0
1.79,3,entertainment,tablet,117.13,asia_pacific,1106.11,6,30.82,10.88,0,0,0
15.92,17,retail,mobile_ios,107.26,asia_pacific,1958.21,2,58.07,14.45,1,0,0
174.61,9,online,mobile_ios,421.99,north_america,347.71,3,54.06,11.27,0,0,0
9.48,17,utilities,mobile_ios,371.86,europe,1792.02,2,21.15,10.76,0,0,0
12.76,20,online,desktop_mac,200.91,europe,973.27,2,40.0,4.76,0,0,0
37.11,6,entertainment,mobile_ios,781.61,north_america,636.76,0,52.21,12.72,0,0,0
27.79,16,food,mobile_android,203.8,north_america,333.18,1,47.61,63.33,0,0,0
331.22,18,online,unknown,40.69,middle_east,56.77,5,44.71,216.29,0,2,1
259.37,18,electronics,desktop_mac,330.04,europe,902.78,1,59.62,25.91,0,0,0
34.33,14,food,mobile_ios,824.53,europe,1036.34,3,44.66,19.47,0,0,0
109.47,20,retail,mobile_android,801.22,north_america,844.37,3,77.59,1.02,1,0,0
34.25,10,retail,mobile_ios,47.49,north_america,1576.54,0,57.34,0.02,0,0,0
26.04,13,travel,mobile_android,768.89,north_america,1450.76,0,54.05,62.39,0,1,0
4.56,9,food,mobile_ios,822.37,north_america,201.0,2,60.64,22.76,0,0,0
137.26,6,food,mobile_android,962.65,north_america,1102.01,5,62.93,17.27,0,1,0
1321.65,12,electronics,desktop_mac,23.47,latin_america,63.21,13,60.69,58.11,0,2,1
28.77,12,retail,mobile_android,292.27,europe,1031.47,3,50.61,14.38,0,0,0
58.57,16,retail,desktop_windows,308.06,north_america,937.08,6,90.11,7.71,0,0,0
59.99,13,online,mobile_android,340.06,north_america,162.48,5,48.24,0.29,0,0,0
30.96,16,travel,mobile_ios,353.37,latin_america,399.94,5,48.55,3.15,0,0,0
126.96,6,utilities,desktop_windows,855.94,europe,1352.63,3,49.82,4.47,0,0,0
77.21,18,utilities,mobile_ios,859.75,north_america,750.81,6,56.18,2.89,0,0,0
62.9,17,retail,mobile_android,152.35,latin_america,1273.27,2,39.69,17.21,0,0,0
10.11,15,retail,mobile_ios,156.44,north_america,719.05,1,49.61,32.08,0,0,0
37.54,7,retail,mobile_ios,336.88,europe,1353.08,4,54.76,23.35,0,0,0
21.11,16,luxury,mobile_ios,455.51,north_america,1421.36,1,61.05,7.79,0,0,0
114.69,13,food,mobile_ios,195.64,north_america,1012.67,5,55.77,22.87,0,0,0
110.54,9,retail,mobile_ios,430.38,asia_pacific,1634.13,2,48.33,5.9,0,0,0
227.79,13,travel,mobile_android,274.84,europe,859.02,4,48.21,15.75,0,0,0
24.6,15,electronics,desktop_windows,282.85,europe,182.29,5,72.35,36.34,0,0,0
56.07,14,retail,mobile_ios,531.16,north_america,1870.94,3,26.25,3.81,0,0,0
85.46,8,retail,mobile_android,635.04,asia_pacific,729.06,2,38.35,2.69,0,0,0
26.82,12,retail,mobile_ios,395.1,north_america,845.03,2,31.85,8.68,0,0,0
88.98,13,electronics,mobile_android,219.7,north_america,994.9,5,42.77,6.53,0,0,0
2.44,9,food,mobile_android,610.24,asia_pacific,1721.37,4,38.13,19.15,0,1,0
19.64,9,online,mobile_android,41.05,north_america,1735.9,6,74.95,2.81,0,0,0
37.78,13,retail,mobile_android,938.84,europe,1214.24,2,42.47,2.92,0,1,0
64.14,12,retail,mobile_ios,637.46,north_america,539.46,6,45.49,21.02,0,0,0
167.25,6,entertainment,mobile_android,197.43,north_america,851.39,3,44.49,8.61,0,0,0
119.85,5,food,mobile_ios,435.46,north_america,130.33,3,47.43,15.44,0,0,0
3.26,8,electronics,mobile_android,919.59,north_america,627.89,1,34.46,7.91,0,0,0
47.76,1,electronics,desktop_mac,526.12,north_america,1949.44,2,55.16,21.7,0,0,0
125.01,14,retail,mobile_android,120.49,north_america,1072.82,3,37.55,0.56,0,0,0
22.94,17,online,mobile_ios,420.09,middle_east,1720.82,4,80.49,0.85,0,0,0
10.95,21,utilities,mobile_ios,741.33,north_america,1674.52,2,37.31,7.74,0,0,0
171.29,17,food,desktop_mac,674.15,latin_america,695.44,1,54.52,37.65,0,0,0
5.62,7,electronics,mobile_ios,147.63,north_america,1570.09,4,48.34,2.68,0,0,0
